1,knowingly executing innocent people would one thing people execute found guilty court law given opportunity  think  appeals innocent person slips cracks executed tragic overall think system works well way think deterent benefit capitol punishment far valuable throw away rare instances innocents executed anyone reliable information many people executed later found guilty ? never found figures would consider reliable 
0,come talking city dead vote every election  
1,fit animals ark 
0,asked perfectly legitimate questions without attacks personal self asked support assertions return defend beliefs claims ? obviously troll anyone disagrees marc atheist liberal defined dictionary 
0,opinion man walks away child doesnt want responsibility helped create real man book simply feel like got woman pregnant unless eminant danger pregnancy much legal right pertaining abortion personally would love kids would never walk away child 
0,way video among others obviously satire literal creationists edward current running around making satirical videos creationists theists funny thing figure satire even funnier appear think arguments edward current gives actually good prove atheists deluded uses many fallacies including circular reasoning seem notice methods argumentation extremely poor seem think co primary input gas atp production rather still waiting equations proving atp production massively higher co rather 
0,actually creationists studied would imply actually condisering evidence creationist stories find study ad hoc stories foundation fact bible myths 
0,bet crime rate skyrockets wonder happens  officers  put bullet know resisting arrest ? pinhead mayor remind ? emoticon rolleyes 
1,say violent crime rarely occurs merely risk victim lower relative risks genuinely curious care much protecting heart care protecting criminals 
1,goddidit ? see still gotten back thread intelligent design shown nothing ignorant therefore goddidit explain away id different animism took someone lived jungle life took food put microwave served asked food got hot would expect say ? magic likely outcome similar situations past know simple electromagnetic device magic know mean god responsible think like years human cognitive advancement skipped 
0,nra fault speaking legislation would give citizens washington first vote congress since stronger voting rights battle want representation congress however want forced follow constitution ! ? forced follow constitution supreme law land plain stupid ! guess dc wants special treatment violate law definition criminal ? oh lord please help us ! 
1,peppered moths simply emerged egg according background evolution nothing random mutations natural selection butterflies exhibit ability emerge specific wing variations markings according predators environmental influences selection http ourfcs friendscentral org mot yphenism html  see bottom picture  http unisci com stories htm authors note known wing patterns butterflies genetic mechanisms result great variety patterns exist understanding mechanisms evolved time yea kidding 
0,people dont know deserve die ? point people person well known died someone know saw story news might care still matter 
1,well sure anything could happen military coup could take place martial law new ice age could start next year asteroid could way hit earth big difference possibility likelihood 
0,argument ? surrender guns still get illegally later ? dumbest argument heard yet since galileo argument go ahead register guns police want confiscate whether registered also sentence admitted gun bans useless said people could easily acquire bans banned admitting great britain useless tactic beneficial results 
0,actually snipped remarks  twisted said  already spending much time arguing random complainers hurry something important time 
1,cancers due environment many nearly due either inheriting set predisposing genes chemical interference normal genes mutangenic effects radiation chemicals degree man made mutagens causes cancer entirely clear except special cases like vinyl chloride benzene tobacco smoke among others environmental controls provide degree prevention cure cancer established mostly thats done immune system action get cancer rather often fact gets killed becomes problem system course perfect people often develop serious problems cancer simplest public health improvement would eliminate habit smoking cigarettes speaking billions billions dollars ! even taking heart disease possibly azd account way appear good handle stopping cervical cancer cold tracks via vaccination relevant viruses 
0,missing point using quote excuse kind behavior telling anyone else cares meddle private affairs welcome taking consideration one second think 
1,government employees also expected fingerprinted think reasonable person would think treating like criminals early period america gun owners required government employees law required enroll militia received pay 
0,heh one hand science articles written general public generally useless often outright wrong hand advanced degree bio chem like summary really tell much hrumph  
0,nah debating trying show debate really prove anything sure get names willing debate look future ever want easy debate victory 
1,bats eyes aside answer question big duhr echolocation superior vision works matter much light exists optical vision functions light low behold bats feed live darkness 
0,got ta admit got real chuckle one p waxy 
0,native americans  actual residents  chopped liver ? anything creation stories sioux etc taught christians  invaders slaughterers indigineous people  
1,know schmuck point egyptians trying preserve bodies best circumstances look deteriorate ask genius long take bone fossilize ? fossilized bone become immune elements deterioration millions years even steel corrodes alkali earth ? 
0,deity power yet necessarily credited creation universe  task suitable powerful knowing god  ? god done us assume power ? 
0,first wonder men dont say abortion think answer obvious man one pregnant ? one take care woman obviously wants child birth doesnt mind taking care anyone one going go changes one scarred life know man somebody worth gestating leave woman born ? going gestate someone well may leave born woman want sex night conception necessarily pressure nag decided give shut ? know sound ridiculous ? 
0,debate attempt flood much garbage time refute though cursory inspection claims reveal inadequacies 
1,big picture evolution observed change heritable characteristics populations organims generations cases populations become fragmented separate  reproductively isolated  segments population accumulate genetic differences longer separated likely unable interbreed united observed result establishment separate species 
1,starters letter j never existed cultures named ? yahshua accurate pronunciation name greek iesous corrupted latin iesus finally someone later dropped j jesus 
1,well obviously shoot somebody else 
0,brinks plays people fears sell security systems even work insurance companies play people fears sell policies 
1,individual cells contract move cytoplasm around transport oxygen within ? 
1,yes formal debate finished first post like 
0,believe evidence support faith believe evolution evidence overwhelming educated stumbling blocks founded ignorance educate ? make creationism look foolish way problem archaeopteryx ? sure educated address list features gave believe would speak issue understand implications points listed parrot ? seems lack ganas even say know example creation science best ! 
1,would make separate species ? wolves dogs separate species ? great danes chihuahuas ? interbreed circumstances  even artificially fetus viable  
1,creationists need latch intellectual integrity science know represent claims scientific many people otherwise would ignore pay attention incredible claims put crudely creationists seek ride science bandwagon 
1,well either pottenger cat pig mouse thing either truth made whole thing think seeing mirror experiment society today please notice diseases striking people younger younger ages going get better either people taught reality nutrition eat effects offspring well 
1,http evolution berkeley edu evosite evo iiic arandom shtml 
0,bs raw data link show www gunowners org give links raw data probably skewed make look better words condemn 
1,well government track record health care good medicare broke busted accounts run correctly stretch imagination come able manage whole healthcare industry ? medicaid broke va healthcare system shambles would think would get running smoothly trying sell us snake oil healthcare big problem rationing matter lies told health care rationed socialized medicine 
0,missing point evolutionists say certain animals population genetically superior others genetic superiors successful breeders understand concept ? say humans born reproduce particularly important submit go reproduce mostly choice circumstance genes possibly refute ? 
1,agree evolution useless getting possible answers really matters got ? concede happy end discussion recall however visiting smithsonian seeing detailed description amino acids combined form building blocks life evolutionary theory address origins explanations unsuppported evidence politicalref com 
0,quite leap even know officiers pro life ? pro life people would condone officiers behavior instance certainly think excessive guess must pro life illogic 
0,challenged science beliefs argue science beliefs based mythology evidential support argue real science cling fairy tales 
0,problem left lyteboy try see ? 
0,evidence weak take classes subject order able see connection good evidence 
1,beleive evolution true christian god told us created us right bible evolution tells exact opposite accept deny god 
1,? lot guns today come various countries forget lot early gun makers america german gave us first ever american rifles capable killing redcoat yards three times effective distance brown bess musket 
0,possible concern ? actually search knowledge debate debate forum recall play inclined post warnings fall trap c mon 
1,hate break racked illogic well ok logical premises rely things pure assumptions something detected mean exist course god god way think god everywhere including universe universe  detect  exist ? 
0,ok black baby womb ? ? 
0,guessing misinformed posts high recently watch film called reefer madness chance ? 
1,subject matter would life forms units would depend particular aspect studyingfor instance question units measurement would use effect evolution ? would say genetic changes patterns id would 
0,one people consider catholics christians ? 
0,genesis history lesson combination stories religious message allegory format bothered learn understand hebrew puns behind many words also see political commentary events happening time written would obvious 
0,? ? mean society implode due giving civil unions weight legal quagmire argued gay pride movement asserted ? ? sky fall ? imagine  
1,base definition kind mere appearances ? mean going put things categories call category kind common appearances penguin kind hummingbird lobster kind oyster ? obviously lobster shrimp would kind could dolphin manatee kind ? evolve common ancestor kind ? since apes look act much like humans evolve humans ? appearances must kind 
0,plain pathetic pursuit dishonest argument behalf health insurance industry insured could get treatment without insurance preventable deaths costs unbelievable know care less mother unborn child care unborn children worship almighty dollar politically finished country know everyone sick tired lies greed ilk demon ship sinking fast know 
1,law one presume course law applied specific case contradictory well law loaded contradictions look closely hand consider driver killed woman obviously damaged fetus beyond recovery without consent woman words death fetus consent person holds right decide rather negligence intent guilty party yes prior death  assumming requirements met  could choice un coerced chosen abort fetus without incurring legal penalty would course much different 
0,ph wher got rabid un hates guns rhetoric ? lets look attacked 
0,cars privilege gun show evidence would support registration first amendment rights constitutional 
1,right please reread argument mention woodward actually said piltdown man www talkorigins org 
1,yes could regress infinitely say well developed basic nervous cells near skin surface youd say well nerve cells come etc etc ulimately back square one either evolved simple dna type acid chains poof god existence eyes actually doesnt make great case either argument 
0,disingenuousness display ! dissenting justices would never propose use alternate subjectively interpreted standard scrutiny applied right deemed individual expressly secured provision bill rights  stevens especially even rights enumerated  dissents refuse consider incongruousness saying based precedent today ’ opinions entire court subscribes nd amendment protects “ individual ” right—i e one separately possessed may separately enforced argue word text given full effect amendment naturally read secure people right use possess arms conjunction service well regulated militia say ? ? ? ? leftist dissenters acknowledging court history unwavering individual right conclusions revert old statist  invalid  theories explaining unconstitutional philosophically bankrupt positions 
1,religious institutions able define marriage wish example need recognize divorce inter faith couples even couples deemed incompatible religious official reason true requirement marry sex couples polygamy different topic unrecognized legally polygamy illegal couples married city hall jp non religious important religious ceremony longer able use term desire get rid state recognized marriage possible prospect state recognizing sex couple marriage ? 
1,make excellent point shooter feel voter referendum idea abolished completely limits ever put simple majority vote feel like state able cancel republican  little r  concept upon country wisely based revert mob rule whatever majority state populace preferences prejudices allowed put majority vote issues openly contradict state constitution interpreted elected first place  speaking california know states supreme court judges appointed nevertheless appoint elected  want vote new judges fine new legislature fine voted feel able go around gather hundred thou signatures put ballot initiative negate rulings spend scads money  mostly state yet !  go booga booga lie mislead frighten people overrule decisions people whose legal knowlege wisdom voted abide first place voter initiative thing least state seriously flawed 
0,well probably different taste used personally love hershey probably grew european chocolate supposed better taste buds still like plus hershey park fun kid please stay topic talk candy ? 
0,maybe want know busybody force predicament want ? country every born person freedom choice ! 
1,see example babylonian epic gilgamesh gods decide destroy world deluge one goes rogue warns man named utnapishtim advised build great boat bring every living thing aboard prudently wife animals ride ferocious storm seven days seven nights utnapishtim finds rains stopped land nowhere found releases several birds avail finally raven finds dry land meanwhile god originally proposed destroying world relents blesses utnapishtim wife immortality written version story predates written judaic tale noah say israelites borrowed tale consciously deliberately even necessarily borrowed various elements tale found sacred stories throughout fertile crescent originally appeared oral traditions exceedingly difficult determine came first sort subsequent lineages stories closely connected clear one considers historical connections israelites babylonians becomes even clearer 
1,see say expert mean climate scientist mean scientific knowledge discuss ? 
1,doubt know trooth refuse confused facts herto skulls ? herto skulls  homo sapiens idaltu  seems gap years years filled homo erectus h ergaster h antecessor homo heidelbergensis  archaic h sapiens  h ? ? ?  gawis afar ethiopia  h sapiens idaltu h sapiens sapiens seems lend even support africa ii hypothesis h heidelbergensis found africa spain europe believed ancestral h neanderthalensis late h heidelbergensis much like early neandertal fossils h heidelbergensis africa seems led h sapiens lineage followed migration levant europe course real  probable  possibility jumping gun bit hate missing link press gush 
1,program story could gotten started scenario someone large boat traded animals saw large storm coming family grabbed everything could survived flood scientist give interesting facts sounded reasonable something like 
0,would like know asked question post got answer laypersons lacking intelligence much ’ hopeless communication level scientists ? since share society put pants one leg time way eat sleep share economic processes comparable ways seems would beneficial laypersons understand use identical terms  like word “ theory ”  
1,women choose abort reasons  poverty b  career c  religion  family pressure freely choosing abortion ? convinced air filling head every post make know swear  almost idiotic  pro lifer post concerning incapability women make decisions 
0,oh open minded church hate ? gasp ! sorry bible many interpretations clearly seen wide vast amount differing denominations closes binded right wing bigots mean grill cause interpretation different 
0,students become confused school curriculum implies parents taught wrong 
1,yes yes covered wells previous book icons evolution refuted numerous times  even forum  see thorough debunking 
1,well far eight nine state supreme courts taken issue found barring sex marriage unconstitutional waiting hear three four nature marriage legal contract  sometimes  religious ceremony  sacrament religions  stuck duality whether like courts must deal legal aspect different religions want 
1,oh little doubt abortions think pretty clear legalising encourages abortion hard support saying abortion murder drug legalisation supported people strongly campaigning drugs  mo mowlam example britain  
0,moving ? 
0,advocate choice one two parties involved pregnancy let us clear telling person rape choice could easily exist 
0,perfect creationists caught repeating refuted arguments different forums resistance met run like coward another forum 
1,quite false fossil record shows life started simple single celled life bacteria billion years ago complex multicellular life appear fossil record nearly billion years find simple multicellular life forms simple bilaterian vernanimalcula million years ago million years later fossil record find complex organisms like trilobites nothing complex like reptile bird mammal later find jawless fishes making appearance followed jawed fishes amphibians reptiles transitional forms leading reptiles mammals primates humans 
1,argument moot iraq population heavily armed taliban soldiers 
1,newborn babies christian beliefs satan removed ? position would natural  read external influences  state person atheism reason naturally belief gremlins people born beliefs naturalised whatever belief may 
1,telling every action equal opposite reaction courts loose interpretation constitution roe v wade  claiming right privacy includes right deny kill prebirth children  resulted people making laws policies intended counter supreme courts reckless decision 
0,ancient athens end freedom wanted security wanted comfortable life lost security comfort freedom athenians finally wanted give society society give freedom wished freedom responsibility athens ceased free never free edward gibbon history repeats forgotten 
0,contents bloody remains bag ok ? 
1,depends looking great set stories derive moral principles look proper light  key stories  historical point view gives insight culture concepts early people like anything make 
0,think bringing emotions question whether god exists tends cloud issue bit essence atheism rational enquiry concludes absence credible evidence reason believe god ? emotional attachment non belief would irrelevant  irrational  
1,everything age universe part evolution god time chance almighty evolution theory without long ago far far away evolution dead 
1,hang think large group people live south large group people moved north south would anyone population light skin ? look iraq people exact skin color kenya japan russia thus groups people migrate boat ! would measurable variation skin color premise faulty whole premise toe 
0,laugh ok first attempt making joke lol guess would funny anti evolutionist like bit like trying make hillbilly laugh red neck jokes make irish man laugh three men jokes  enlishman scotsman irishman  
1,well perspective yes see would think idea however differences two theories much much fundamental wording perhaps obvious difference creationism committed structure theological beliefs id based entirely scientific evidence although true id theological implications could said evolution big bang matter theory regarding origin biology universe creationism hand entirely theological idea attempts find support realm science theologically based following beliefs necessarily part traditional creationist apes humans share common ancestor earth six thousand years old life earth common ancestor changes within existing life occur within fixed limits belief catastrophism usually involving global flood primary explanation sudden creation universe life energy nothing none beliefs part id theory id derived proven using scientific evidence much unassuming theory id proposes following irreducible specified complexity reliable indicators design systems biology exhibit irreducible specified complexity natural undirected explanations inadequate comes irreducible specified complexity result three points intelligent design best explanation origin kinds complexity biological systems 
0,know lost resort insult ? goes ? either filthy immature obvious child post ? 
1,found volume buried together strata ohio also vertebrate fossils ohio history central product ohio historical society 
0,exactly  great movie 
1,cases yes others mutation gives huge advantage decline size gene pool  eg australian rabbit population reduced form million million myxomatosis gene pool strunk result genetic mutation gave increased resistance spread throughout whole population result  time though single mutations huge advantage genetic variation maintained 
0,
0,right want another parental figure tell 
0,proof ? think say mind terrible thing waste 
1,explain ? never able get straight answer particular supposed happened ? 
1,understanding involves domestic violence misdemeanor cases conviction 
1,point developed nations developed government little control part portion ? france parts paris police go mulims one ? seems nit picking could say usa also 
0,thank ! think ! 
1,wrong lineages provided ? define melding 
0,forget part hot  
1,yep certainly cann quite expensive 
1,actually true standard upon super accurate atomic clocks based slightly different actual rotation earth two clocks kept time slightly differently adjust time grandfather clock time every time raise weights reset correct time used keep pretty good time require resetting every six months broke replace works taken good six months adjust speed point minute week still adjusting happening leap seconds occur time time adjustment primarily sync two clocks keeping slightly different times one accurate varies slowing rate sec year year 
1,actually common usage would ce bce  common era common era  
0,surely ok vote man starts unjustified war results deaths hundreds thousands right ? 
1,usually rationality humpty dumpty word means whatever user finds convenient club opponents http world std com mhuben skept rationality html knowledge limited commodity make claim everything knowable statement impossible prove scientism makes claim closely related objectivism scientism strong sense self annihilating view scientific claims meaningful scientific claim hence true meaningful http skepdic com scientism html recommended reading people believe weird things pseudoscience superstition confusions time michael shermer include creationism also philosophy ayn rand  objectivism  
1,various different observatories never heard mt carmel worked lick palomar  wait think lick mt carmel maybe ?  cares barred using telescopes ? please provide link barred presenting evidence ? please provide link published plenty papers even websites books images supporting hypohtesis quasars ejecta odd galaxies also many various doubts associated presented hundreds examples things explanation would taken seriously  things taken seriously since  one else come across things one two aware also explained away fired suggesting bb wrong would fired sixties even think fired found info found page though http www astroleague org al obsclu c arphalt html 
0,believe organized religion increases ignorance represses progress infringe right believe want attend whatever church want placing arbitrary restraints private behavior  ideas beliefs  based personal religious beliefs flies face everything country stands stop bringing animals animals different people even bible got right 
1,another relevant study major findings states higher levels household gun ownership higher rates firearm homicide overall homicide relationship held genders age groups accounting rates aggravated assault robbery unemployment urbanization alcohol consumption resource deprivation  e g poverty  association gun prevalence non firearm homicide publication miller matthew azrael deborah hemenway david state level homicide victimization rates u relation survey measures household firearm ownership social science medicine guns death firearms research harvard injury control research center harvard school public health 
1,may intended given carte blanche support woman ever wishes regards family stick regardless also interestingly man idealy free family reading posts gun control forum think usa population lot dense 
1,reply moore comments website http www hardylaw net replytomoore html regardless whether lawsuit filed events portrayed film wrong wrong period carefull editing speechs made charleton heston  different dates  get moore point across seem like fabrication essence lies therefore whole movie lie 
1,see reason take tone wonder would uncomfortable folks like ability blast anyone might annoy learn manners ? 
1,look heller ruling nine judges agreed unanimously second amendment protected right wholly individual nature disagreement whether right still applied today individual states cities allowed set standards constitutional right flies face th amendment worse arguing precedent would basically allow various states respect rights could ban shirt choose wear offensive small insignificant minority somewhere snip stuart taylor jr side right keep bear arms ? atlantic  march  f n ! case plessy v ferguson used precedent following cases dealt segregation racism plessy supreme court ruled black men entitled facilities white men rather private facilities separate white men forget precedent supreme court instead focus truly constitutional regardless previous judges ruled 
0,discrimination denied rights everyone else ? right read previous posts respond also affirmative action helping disadvantaged things disadvantaged like american wiht disabilites act asking give different rights 
1,nope deal fiction hyperbole deal facts unlike gun grabbers support wild wall claims prove neither prove theory far removed reality 
0,sort symbolic potent phallic aspect holding gun one hand ? sarah palin manly sort shoots wolf helicopter ? 
1,course says volumes hand metaphors appropriate many cases example consider vaccination program smallpox eradicated disease fapp indeed struggle new tools techniques critical reaching objective jenner end virus human pathogen 
1,theatre private property disallow guns premises escorting likely legal let back without gun detaining outside searching seems violation rights 
1,enemies freedom already coined new word pre traumatic stress disorder meanwhile times many children die drowning accidental gunshot ! 
1,nope darwin letters darwin proposed theory friends early several leading scientists darwin day aware theory 
1,actually vote  legislatures  issues require majority still vote people think jewish persons live florida looking jewish persons wish live florida mean right thing flaw democracy 
0,problem pick creation scientist show liar 
0,think corrected someone spelling another creationist 
1,mall plainly guns allowed signs displayed entrances meaning shooter broke law brought gun started shooting find school massacre took place concealed carry actually legal campus 
1,time one able tell sex baby weeks often even sixteen second trimester starts weeks canâ ’ get abortion determining sex illegal getting data ? 
1,slightly larger brain average still feasible offers enough benefit large social group worth price however something size modern humans brain far demanding slightly larger brain supported organism society developed fire also able discover uses nutrician big limiting factor restricts big brain get 
1,really materialistinc approach refer  assuming also talking pain  ?  strictly materialistic use non material methods well ? b  used onbjectively measure pain ? 
0,alright organization actively hung people trees committed murder sake intimidating wanted able vote ride front buses decent facilities etc nice know stand white supremacists support gun control 
1,noticed like walking rock fight two best friends getting tore saddens see brilliant people ignore supress one beautiful parts human 
0,going play devil advocate moment suppose expedition set found transitional fossil would accept falsification hypothesis prediction based ? suspect know fossilisation  first instance  uncovering said fossils  second  contingent necessary events popperian criteria would accept nil result falsification trumpet positive result validation 
0,well could good mother know mother certain want baby went abortion late pregnancy one going give himup fpr adoption soon born loved bear give know great mum good mother mainly depends like child birth 
1,actually know talking ? got claptrap church ? 
0,love people saying going work country far denser population legal illegal canada course tie horse elephant amount weight rope ! silly us think otherwise ! 
1,exactly see examples random 
1,oh undoubtedly offspring inheriting traits ? suffering symptoms malnutrition parents except happening vitro exhibit effects birth bad example trying get others accept 
1,stupid opinion question whoever defend point better wins intelligent design science science class rooms ? person negative already huge advantage right guy wrong end gg 
1,models like ar ak ? last checked banned chicago much illinois limiting people mainly deer rifles 
1,begs question feel new testament useful ? far useful teach wash touching dead body creationist popularized idea many died needlessly also begs question social benefits darwinism ? 
1,sounds anti government president economic policies fed bureacracy tee poor public education ? sounds probably seiu directed gall toward man personal property family police help course purloined school busses taxpayers owe seiu anything ? nope seiu according cnn owes million along million interest perhaps paid bills add public debt using government property protest government policy ? wrote understand wrote darn public schools emoticonxgood 
1,increased levels testosterone cause agressiveness women ? androgen causes aggressive behavior females ? know crud ridiculous long refuted wan na go around like bellesiles way admitting wrong fake story lays blame student told story get reality right current events accurate think history ? yuk yuk yuk portent skewed upcoming book bias semi literate facts keep money pocket fold double  always play water seek lowest levels ? 
0,lol read whole post conclude point evolutionist brilliance display mistaking nothing nothing know stuff obviously know nothing care learn 
1,refer advances life time refers changes life time call changes advances subjective 
1,go totally misunderstanding evolution mechaism isnot luck natural selection claim like rhetoric put nice piece rhetoric response bacteria flagellum arguement http www talkorigins org indexcc cb cb html 
0,sophomoric remarks like hurt gay cause america god mocked though doubt people either glad california outlawed sin thing left hope far left spiritually stunted judges us supreme court pro sodom gomorrah 
0,believe want believe abortion believe kinda birth control belief contradict 
0,yer lucky old would loved ! 
1,hamilton writings federalist federalist hamilton 
0,saying right thing sort thing desperate father might save reputation daughter mean live christian nation still kind think heart hearts woman girl raped fault 
1,crime dropped significantly new york los angeles recent years 
0,textbook description liberal ! 
1,believe amendments pushed retroactively marriages stand  something us contitution code allowing things like retroactive  
0,comes two groups religious groups believe religious freedom important gay peoples religious freedom religious freedom important safety protection gay families religious beliefs freedom important gay equality civil rights heteros believe gay people sick diseased less human family structure one exist cases groups sense privleged privlege important rights lives gay people 
1,propaganda ! analysys thoin ! propagandist opinionary news reach press including worldnetdaily gives particularly ah worldnetdaily spin  wnd california still believes ken starr part vince foster cover  ad hominen ? hold certain opinion something completley unrelated prove wnd know talking nothing back claim attempt show contradicting data mysteriously data website could tell last updated even ask question use guns crime ! pitiful 
0,fn ammo sold america armour piercing make armour piercing ammo many many hand guns pretty much handgun given military ammo pierce vest also deer rifle pierce vest going ban ? gun singled know also fn sued one calling gun cop killer 
1,felons vote see constitution either problem preventing criminals legally owning firearms said think rights assumed criminal without ever convicted crime 
1,oh found http www jci org cgi content full discovery species specific well universal intercellular signaling molecules reveals bacteria interact one another using surprisingly sophisticated mechanisms communication nature bacteria rarely found isolation evolution appears provided mechanism allows detect heterogeneous communities assess proportions self mixed species environments respond information appropriately modulating gene expression appears biologists gotten wrong evolution explaination bacterial signaling bacteria still exhibiting intelligence one getting anything wrong 
1,implication dropping crime rates anything awb 
1,weapon choice portable nuclear bomb one nobody ever mess automatic shotgun good case somebody trys steal portable nuke would love one lazer guns would also like next weeks lottery numbers serious note think lazer guns ? 
1,say every current dictionary includes definition yet number major line ones demonstrably knowledge human civilization yet suffer negative effects  way entries also include typical husband wife kind arrangement well funny words one meaning ?  
0,doctors advise rest plenty fluids cold jail ? oh right lying usual 
1,since admit radical change biology still think neo darwinism explains evolution ? new explantion ? 
1,hate break racked illogic well ok logical premises rely things pure assumptions something detected mean exist course god god way think god everywhere including universe universe  detect  exist ? 
1,proof claim god could anything possible maybe one person could build computer maybe one person could make car maybe one person could run mile minutes mean god things means whoever define greatest call god thus exists course sufficient christians says god probably mortal limits physical 
1,say got species event member seperated two groups group goes different selections accumulate small changes eventually different enough longer able interbreed mean one group automatically die remain number species course one group might get significant advantage allows come back ownzor original area group gets wiped 
1,consider source planned parenthood far objective source example pp site claim many women abortion suffer severe lasting psychological damage expert opinion serious emotional problems following abortion uncommon women report sense relief although may experience temporary depression serious psychological disturbances abortion occur less frequently childbirth know women abortions years ago regret every day lot expert opinions nothing pro abortion spin 
1,happened yet absolute proof makes probability wrong quite small way least bit intellectually honest challenge actually act doubts reality existence reality understand human experience otherwise never act doubts simply hypocritical 
1,well heck lifeforms realistically strung together small gradual materialist increments  evidence  alternative special creation 
1,internal variability likes enso cause short term swings full degree c easily swamp smaller increase expect co forcing easy 
1,claim laws physics changed ? see matter design matter physical limits wood wood flexable longer piece wood bend possibly seen roof wood supports spans large area requires huge trusses unless add column supports bet spans ft wood truss used ship barge problem becomes worse make keel thick effort reduce hogging snaking reduct room available inside even would impossible eliminate flexing flexing would spring planks hull calking devised fill ever changing gap planks course recourse miracle standard creationist answer faced evidence mythology historic poof ! goddidit ! point whole exercise first place ? god poof ark existance poof anyone like existance ? wanted teach man world lesson ? sure worked first thing noah get drunk 
1,wrong ? lots ! rational thought alone keeps person anything wants atheist kill another person ’ children see person hate ? ’ would grossly immoral guess god ’ figure one … poor job … poor job ’ children ’ also simple fact moral humans recognize difference treated fairly unfairly even feel empathy even chimps seem least rudimentary level argue chimps must already believe god ? take religion know fairness able put oneself another shoes consider person would feel based actions 
0,? point people support gun control necessarily communists 
0,noting think one define evolutionary biologists mean words use want lump science find disagreement religion one term without making honest effort understand 
1,know  experience many nutjob anti evolutionists positively dishonest like mathis co  statements phrased carefully least one  least  two reasons first people know sh tload less technicalities interviewers second words may chosen carefully try prevent snippets used context see instance explanation one postulation involving crystals dawkins referring ultimate darwinian development theoretical panspermia initiators  got cut spun ridiculous quote mine  
1,mistaken groups compete multiple things give real concrete examples might even able find watching animal planet  animals compete mates time never seen male lions fighting elk hyenas etc etc ? fight stronger one wins female selects victor mate produce offspring likely would grow stronger produced male  animals compete resources time nature moves cycles regions experience dry periods wet periods cold periods hot periods etc therefore viable sources food fluctuate season season one point example may predators prey enough food go around entire populations predators ability go long periods time without food effectively find food individuals population survive likely die get animals live groups  packs herds etc  find competition occurs groups  reminded famous scene space odyssey  really offer debate hopefully somebody help verify strengthen points seeing hardly expert supersport watching posting strategy frankly seem shooting foot things claim facts downright false genuinely want hear get claims fear ignore like ignore everybody else makes point please address points expect pm want know get stuff 
1,entire bible man made start believing parts bible infallible end ? 
1,look dates sources recent source years old one creationist source got kidding also notice claim private conversation andrew ingersol pointed error made suspect liar thief course ! creationist ! also notice seem made attempt educate checking sources gave moreover still presented evidence creation keep claiming refuse present ? 
0,anyone sticks beliefs god created earth years ago idiot people free believe god created earth billions years ago though without deserving idiot label hope clarifies things emoticonxangel 
1,realize time abortion illegal dead infants lining streets stop straw man arguments hold dear 
0,goal whether want admit sole way defending creationism admitted argue creationism based merits creationism wrong independent evolution even somehow manage disprove evolution  along every science  still even take single step towards proving creationism 
1,yes flow illegal guns may go ways article says illegal guns seized mexican authorities come us assault weapons easily converted machine gunsemoticon xkill gadgets accomplish p 
1,point fact low birth rate europe due availablity abortion good sex education ready availablity effective contraception everyone needs see study instance http www advocatesforyouth org pub heet fsest htmpeople small families want small families point fact abortion rate europe generally much lower rate us due education contraception would force folks children want ? 
1,devastating birth injury hopeby denise gradydodoma tanzania lying side side narrow bed talking giggling poking skinny elbows looked like pair teenage girls trading jokes secrets th 
1,civil unions grant rights marriage however assume differences name meaning society associates name  society likely give morality behind sex relationships equal consideration treated equally law  fact different institutions law fact different institutions would allow future law passed applying one could also present following problem let say governor recieves bill passed legislature grants benefits civil unions marriage governor could line item veto benefits civil unions making benefits marriage 
0,know better besides many unwanted pregnancies ? many abortions ? notice anti choicers men exposes true hypocrisy dogma thinking 
0,big abortion issue saying anyone disagrees sexist arrogant ? tactic straight leftist playbook clearly one arrogant make kinds baseless generalizations opponents always accuses conservatives intolerant people think differently ? irony ! 
1,advantage armed americans possess people nations notwithstanding military establishments several kingdoms europe carried far public resources bear governments afraid trust people arms  james madison author bill rights federalist paper  
1,wan na compare foreign nations even though two stats comparable similar ? fine let look china rising gun crime 
1,well pr sides probably gearing ever side correct legal interpretation probably broadcasting pretty soon matter seperating real answers bogus ones given politcal issue going accept claims correctness cite actual specific law opposed example romney simply saying constitution says got ta 
0,care non scientific beliefs debate science ? people believe evolution science non scientific beliefs irrelevant 
1,first couple paragraghs article weeks ns online subscription got copy newsagent could read whole thing unfortunately one intro rambles bit get point till second column 
1,think understand goal clear check self restraint good check see op could explain please ? recommending use self restraint ? protestors ? saying self restraint recommendation birth control ? 
1,yes seem primary concern seem cost program could considerable however ask least consdier following presented center gun policy research part johns hopkins school public health  link post  costs creating maintaining using federal system likely substantial projected costs system must weighed potential reduce enormous social economic costs associated gun violence eighty lives per day ? almost per year ? lost gun violence united states social costs gun violence united states estimated extraordinary billion per year ballistic fingerprinting laws result significant reductions gun violence ? strengthening law enforcement efforts identify prosecute violent offenders deterring illegal gun use transfers criminals youth ? investment well worth also lifetime medical costs associated firearm injuries deaths totaled billion approximately costs gun related injuries deaths paid public hospitalization costs associated firearm related injuries exceeded million thirty percent   hospitalized patients uninsured additional enrolled government health insurance programs direct costs  e g medical productivity  social costs  e g quality life emotional  gun violence estimated billion per year like said seems perhaps enough research done figure precisely program cost effective would suprised seem set even considering program appears may substantial benefit 
